2026-07-29 15:06:10.816 | ========================================================================
2026-07-29 15:06:10.817 | startup                  | FBB 1.71.0 — session 2026-07-29 15:06:10
2026-07-29 15:06:10.817 | startup                  | Répertoire : C:\FALCON\Admin\Logiciels annexe\FBB\_internal
2026-07-29 15:06:10.817 | startup                  | Python 3.14.5
2026-07-29 15:06:10.817 | ========================================================================
2026-07-29 15:06:10.819 | system                   | OS : Windows 11 10.0.26200, AMD64, 8 CPU, RAM 16 GB
2026-07-29 15:06:10.820 | system                   | Machine : <masqué> / Intel64 Family 6 Model 140 Stepping 1, GenuineIntel
2026-07-29 15:06:10.820 | registry                 | BMS baseDir : C:\FALCON\Falcon BMS 4.38
2026-07-29 15:06:10.820 | registry                 | BMS theater : LKTO 4.38 - Mike  pilot : Myers
2026-07-29 15:06:15.647 | telemetry                | ping OK v1.71.0 Windows 11 canal=prod → HTTP 200
2026-07-29 15:06:23.682 | parse_health             | TC06_OCA-3flights.cam: records 1057/1057, bytes 422955/422955, rejects=0, exc=0, constr_err=0, first_desync=None
2026-07-29 15:07:53.291 | parse_health             | TC07.cam: records 1002/1002, bytes 403244/403244, rejects=0, exc=0, constr_err=0, first_desync=None
2026-07-29 15:08:14.604 | campaign_overview        | objective_index loaded=5992
2026-07-29 15:08:14.638 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-29 15:08:16.847 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-29 15:08:16.849 | campaign_overview        | system_marks=4
2026-07-29 15:08:17.119 | mission_support          | tanker: cam pkg=2973 vu=27808
2026-07-29 15:08:17.232 | mission_support          | awacs: cam pkg=2973 vu=27928
2026-07-29 15:08:17.392 | briefing_context         | package_overview flights=2 route_points=15 focus_points=1 unique_points=15
2026-07-29 15:08:22.197 | timeline_data            | pkgs=240 flights=252 my_pkg=2973 my_vu=20154 buddies=0
2026-07-29 15:20:53.903 | parse_health             | TC07_1537bug.cam: records 1026/1026, bytes 411017/411017, rejects=0, exc=0, constr_err=0, first_desync=None
2026-07-29 15:21:29.927 | campaign_overview        | objective_index loaded=5992
2026-07-29 15:21:30.312 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-29 15:21:33.252 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-29 15:21:33.254 | campaign_overview        | system_marks=4
2026-07-29 15:21:33.938 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-29 15:21:34.043 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-29 15:21:34.181 | briefing_context         | package_overview flights=1 route_points=5 focus_points=2 unique_points=5
2026-07-29 15:24:48.873 | recon                    | cam_units: campaign_dir='C:\\FALCON\\Falcon BMS 4.38\\Data\\Add-On LKTO-\\Campaign' falcon4.tt=True units_sol=383
2026-07-29 15:24:48.935 | deagg                    | tactic=13 → formation=6 (FALCON4.TT, OK)
2026-07-29 15:24:48.971 | deagg                    | tactic=0 → formation=0 (FALCON4.TT, OK)
2026-07-29 15:24:48.980 | deagg                    | tactic=18 → formation=1 (FALCON4.TT, OK)
2026-07-29 15:24:48.986 | deagg                    | tactic=32 → formation=6 (FALCON4.TT, OK)
2026-07-29 15:24:49.120 | deagg                    | tactic=22 → formation=1 (FALCON4.TT, OK)
2026-07-29 15:24:49.121 | deagg                    | tactic=21 → formation=6 (FALCON4.TT, OK)
2026-07-29 15:24:49.600 | deagg                    | tactic=20 → formation=6 (FALCON4.TT, OK)
2026-07-29 15:24:50.639 | deagg                    | tactic=25 → formation=4 (FALCON4.TT, OK)
2026-07-29 15:38:15.717 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-29 15:38:18.277 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-29 15:38:18.280 | campaign_overview        | system_marks=4
2026-07-29 15:57:07.483 | recon                    | cam_units: campaign_dir='C:\\FALCON\\Falcon BMS 4.38\\Data\\Add-On LKTO-\\Campaign' falcon4.tt=True units_sol=383
2026-07-29 16:23:35.604 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-29 16:23:39.412 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-29 16:23:39.413 | campaign_overview        | system_marks=4
2026-07-29 16:23:47.776 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-29 16:23:48.523 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-29 16:23:48.524 | campaign_overview        | system_marks=4
2026-07-29 16:31:48.812 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-29 16:31:49.901 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-29 16:31:49.903 | campaign_overview        | system_marks=4
