2026-08-23 17:35:51.566 | ========================================================================
2026-08-23 17:35:51.566 | startup                  | FBB 1.80.0 — session 2026-08-23 17:35:51
2026-08-23 17:35:51.566 | startup                  | Répertoire : C:\Users\thcab\AppData\Local\Programs\FBB\_internal
2026-08-23 17:35:51.566 | startup                  | Python 3.14.5
2026-08-23 17:35:51.566 | ========================================================================
2026-08-23 17:35:51.567 | system                   | OS : Windows 11 10.0.26200, AMD64, 12 CPU, RAM 32 GB
2026-08-23 17:35:51.586 | system                   | Machine : <masqué> / Intel64 Family 6 Model 165 Stepping 5, GenuineIntel
2026-08-23 17:35:51.586 | registry                 | BMS baseDir : C:\Falcon BMS 4.38
2026-08-23 17:35:51.586 | registry                 | BMS theater : Hellas  pilot : Rouge
2026-08-23 17:35:54.906 | parse_health             | MSNA.tac: records 56/56, bytes 39471/39471, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-23 17:35:54.996 | telemetry                | ping OK v1.80.0 Windows 11 canal=prod → HTTP 200
2026-08-23 17:36:16.539 | ato_target               | index_built names=56 memo=True
2026-08-23 17:36:16.539 | ato_departure            | resolved=5/5
2026-08-23 17:36:16.914 | ato_departure            | resolved=5/5
2026-08-23 17:36:17.269 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 17:36:18.320 | dtc_render               | path=Rouge.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=2 n_sections=0 hash=e80c435e
2026-08-23 17:36:30.655 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 17:36:30.678 | dtc_render               | path=Rouge.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=2 n_sections=0 hash=e80c435e
2026-08-23 17:36:31.314 | radiomap_service         | radiomap path=C:\Falcon BMS 4.38\Data\Add-On Hellas\Campaign\RadioMap.dat entries=1530
2026-08-23 17:36:31.316 | mission_support          | awacs: cam pkg=6966 vu=20011
2026-08-23 17:36:31.317 | radiomap_service         | radiomap path=C:\Falcon BMS 4.38\Data\Add-On Hellas\Campaign\RadioMap.dat entries=1530
2026-08-23 17:36:31.318 | package_comms            | tactical ch=6 primary=Mudhen 1 uhf=310.275
2026-08-23 17:36:32.581 | campaign_overview        | objective_index loaded=6944
2026-08-23 17:36:33.126 | campaign_overview        | built team=2 conditions=0 force_rows=7
2026-08-23 17:36:33.127 | campaign_overview        | system_marks=0
2026-08-23 17:36:33.671 | mission_support          | awacs: cam pkg=6966 vu=20011
2026-08-23 17:36:34.088 | briefing_context         | package_overview flights=5 route_points=47 focus_points=7 unique_points=47
2026-08-23 17:36:34.638 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 17:36:35.173 | wx_legend                | grid=6x6 codes=AMB,BLU,GRN,RED,WHT,YLO
2026-08-23 17:36:44.940 | airport_surface          | built theater=Hellas ct30=70 fallback_knn=7 cache=ok
2026-08-23 17:36:49.267 | airport_diagrams         | taxi surfaces=39 terrains en raster | repli K-NN : 2 sans mesh CT30, 31 sous-couvrants
2026-08-23 17:36:49.267 | airport_diagrams         |   sans CT30 : Cardak Airport, Eleftherios Venizelos Airport
2026-08-23 17:36:49.267 | airport_diagrams         |   CT30 sous-couvrant : Afyon Karahisar Airbase, Alexandria Army Airbase, Alexandroupolis Airport, Amigdaleonas Airstrip, Canakkale Airport, Chios Airport, Chryssoupolis Airport, Diagoras Airport, Gaziemir Airbase, Graf Ignatievo Airbase, Ioannina Airport, Kastoria Airport, Kos Airport, Kozani Airport, Krumovo Airbase, Kucove Airbase, Kukes Airport, Leros Airport, Maritsa Airstrip, Megara Airport, Mikonos Airport, Milas Bodrum Airport, Mytilene Airport, Ohrid Airport, Polatkan Airport, Samos Airport, Skiathos Airport, Skopje Airport, Tatoi Airbase, Tirana Airport, Zafer Airport
2026-08-23 17:37:04.635 | ato_departure            | resolved=5/5
