2026-09-06 20:48:39.297 | ========================================================================
2026-09-06 20:48:39.297 | startup                  | FBB 1.87.0 — session 2026-09-06 20:48:39
2026-09-06 20:48:39.297 | startup                  | Répertoire : C:\Users\gaeri\AppData\Local\Programs\FBB\_internal
2026-09-06 20:48:39.297 | startup                  | Python 3.14.5
2026-09-06 20:48:39.297 | ========================================================================
2026-09-06 20:48:39.298 | system                   | OS : Windows 11 10.0.26200, AMD64, 28 CPU, RAM 32 GB
2026-09-06 20:48:39.304 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-09-06 20:48:39.304 | registry                 | BMS baseDir : F:\Falcon BMS 4.38
2026-09-06 20:48:39.304 | registry                 | BMS theater : LKTO 4.38 + Papa  pilot : LorikEolmin
2026-09-06 20:48:39.726 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-09-06 20:48:41.142 | parse_health             | CI01.cam: records 575/575, bytes 262178/262178, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-06 20:48:42.431 | telemetry                | ping OK v1.87.0 Windows 11 canal=prod → HTTP 200
2026-09-06 20:48:42.948 | ato_target               | index_built names=6574 memo=True
2026-09-06 20:48:42.949 | ato_departure            | resolved=1/1
2026-09-06 20:48:45.369 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-06 20:48:45.378 | ato_departure            | resolved=1/1
2026-09-06 20:48:45.626 | dtc_render               | path=LorikEolmin.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=c4a095cf
2026-09-06 20:51:29.164 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-06 20:51:29.173 | dtc_render               | path=LorikEolmin.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=c4a095cf
2026-09-06 20:51:29.318 | ato_departure            | resolved=1/1
2026-09-06 20:51:35.577 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-06 20:51:35.585 | dtc_render               | path=LorikEolmin.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=c4a095cf
2026-09-06 20:51:35.729 | ato_departure            | resolved=1/1
2026-09-06 21:13:31.259 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-06 21:13:31.269 | dtc_render               | path=LorikEolmin.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=c4a095cf
2026-09-06 21:13:31.413 | ato_departure            | resolved=1/1
2026-09-06 21:13:51.149 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-06 21:13:51.158 | dtc_render               | path=LorikEolmin.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=c4a095cf
2026-09-06 21:13:51.302 | ato_departure            | resolved=1/1
2026-09-06 21:14:21.783 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-06 21:14:21.792 | dtc_render               | path=LorikEolmin.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=c4a095cf
2026-09-06 21:14:21.934 | ato_departure            | resolved=1/1
2026-09-06 21:15:22.561 | online                   | peek_roster 82.64.199.133:45380 start (suggested=LorikEolmin)
2026-09-06 21:15:23.767 | online                   | peek_roster 82.64.199.133:45380 ok: 1 vol(s)
2026-09-06 21:16:28.927 | online                   | connect_client 82.64.199.133:45380 as LorikEolmin
2026-09-06 21:16:28.934 | ato_departure            | resolved=1/1
2026-09-06 21:16:29.990 | online                   | flight_occupancy flights=1 connected=1 pkg=1747
2026-09-06 21:16:34.990 | online                   | flight_occupancy flights=1 connected=1 pkg=1747
