2026-08-17 06:48:47.083 | ========================================================================
2026-08-17 06:48:47.083 | startup                  | FBB 1.75.0 — session 2026-08-17 06:48:47
2026-08-17 06:48:47.083 | startup                  | Répertoire : C:\Falcon\Admin\Logiciels annexes\FBB\_internal
2026-08-17 06:48:47.084 | startup                  | Python 3.14.5
2026-08-17 06:48:47.084 | ========================================================================
2026-08-17 06:48:47.084 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-08-17 06:48:47.094 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-08-17 06:48:47.094 | registry                 | BMS baseDir : C:\Falcon\Falcon BMS 4.38
2026-08-17 06:48:47.094 | registry                 | BMS theater : LKTO 4.38 - Mike  pilot : Obe1
2026-08-17 06:48:48.751 | parse_health             | TC08c.cam: records 1080/1080, bytes 429859/429859, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-17 06:48:50.267 | telemetry                | ping OK v1.75.0 Windows 11 canal=prod → HTTP 200
2026-08-17 06:48:51.835 | dtc_render               | path=Obe1.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=92ec86d4
2026-08-17 06:48:51.838 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0} sig=-
2026-08-17 06:48:54.238 | parse_health             | TS02.cam: records 726/726, bytes 354453/354453, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-17 06:48:54.767 | campaign_mods            | {'fpln': 4, 'loadout': 0, 'laser': 0, 'bullseye': 0} sig=<empreinte masquée>
2026-08-17 06:48:54.769 | dtc_render               | path=Obe1.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=92ec86d4
2026-08-17 06:48:56.599 | ato_departure            | resolved=138/175
2026-08-17 06:48:56.911 | ato_target               | index_built names=6725 memo=True
