2026-09-06 23:51:15.892 | ========================================================================
2026-09-06 23:51:15.892 | startup                  | FBB 1.87.0 — session 2026-09-06 23:51:15
2026-09-06 23:51:15.892 | startup                  | Répertoire : C:\Falcon\Admin\Logiciels annexes\FBB\_internal
2026-09-06 23:51:15.892 | startup                  | Python 3.14.5
2026-09-06 23:51:15.892 | ========================================================================
2026-09-06 23:51:15.893 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-09-06 23:51:15.901 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-09-06 23:51:15.901 | registry                 | BMS baseDir : C:\Falcon\Falcon BMS 4.38
2026-09-06 23:51:15.901 | registry                 | BMS theater : LKTO 4.38 + Papa  pilot : Obe1
2026-09-06 23:51:16.124 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-09-06 23:51:17.681 | parse_health             | CI02.cam: records 560/560, bytes 261523/261523, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-06 23:51:19.214 | telemetry                | ping OK v1.87.0 Windows 11 canal=prod → HTTP 200
2026-09-06 23:51:19.632 | ato_target               | index_built names=6559 memo=True
2026-09-06 23:51:19.632 | ato_departure            | resolved=1/1
2026-09-06 23:51:21.474 | ato_departure            | resolved=1/1
2026-09-06 23:51:21.817 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-06 23:51:22.047 | loadout_pylons           | non resolu : aucune option de pylone (veh_ct=211)
2026-09-06 23:51:22.059 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=605daf70
2026-09-06 23:51:30.548 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-06 23:51:30.559 | loadout_pylons           | non resolu : aucune option de pylone (veh_ct=211)
2026-09-06 23:51:30.561 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=605daf70
2026-09-06 23:51:30.698 | ato_departure            | resolved=1/1
