2026-09-03 08:05:13.394 | ========================================================================
2026-09-03 08:05:13.394 | startup                  | FBB 1.87.0 — session 2026-09-03 08:05:13
2026-09-03 08:05:13.394 | startup                  | Répertoire : C:\Falcon\Admin\Logiciels annexes\FBB\_internal
2026-09-03 08:05:13.394 | startup                  | Python 3.14.5
2026-09-03 08:05:13.394 | ========================================================================
2026-09-03 08:05:13.394 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-09-03 08:05:13.407 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-09-03 08:05:13.407 | registry                 | BMS baseDir : C:\Falcon\Falcon BMS 4.38
2026-09-03 08:05:13.407 | registry                 | BMS theater : Korea KTO  pilot : Obe1
2026-09-03 08:05:13.721 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-09-03 08:05:15.091 | parse_health             | TS02_7630.cam: records 1195/1195, bytes 554346/554346, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-03 08:05:16.703 | ato_target               | index_built names=7194 memo=True
2026-09-03 08:05:16.704 | ato_departure            | resolved=1/1
2026-09-03 08:05:16.777 | telemetry                | ping OK v1.87.0 Windows 11 canal=prod → HTTP 200
2026-09-03 08:05:18.864 | ato_departure            | resolved=1/1
2026-09-03 08:05:19.210 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-03 08:05:19.513 | fuel_plan                | avail=14234 atTurn=9396 bingo=5100 joker=5600 rtb=2688 margin=4296 GO
2026-09-03 08:05:19.515 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=28 hash=30b5fc4e
2026-09-03 08:05:25.217 | parse_health             | Campaign Rouge 2.cam: records 1298/1298, bytes 748201/748201, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-03 08:05:25.340 | fpln_wp                  | final vu=20281 ARRIVE 8 wp  src=restore  sidecar mission
2026-09-03 08:05:25.343 | swap_context             | origin=select_cam:previous cam='campaign rouge 2.cam' loaded=True err=''
2026-09-03 08:05:25.665 | ato_target               | index_built names=7272 memo=True
2026-09-03 08:05:25.666 | ato_departure            | resolved=1/1
2026-09-03 08:05:25.684 | ato_departure            | resolved=1/1
2026-09-03 08:05:25.761 | campaign_mods            | {'fpln': 9, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=<empreinte masquée>
2026-09-03 08:05:26.103 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=1 hash=30b5fc4e
2026-09-03 08:05:31.815 | ato_departure            | resolved=1/1
2026-09-03 08:05:31.815 | online                   | seat Obe1=vu20281/s0
2026-09-03 08:05:31.816 | online                   | seat_the_host Obe1 vu=20281 seat=0
2026-09-03 08:05:31.855 | session_base             | freeze Campaign Rouge 2.cam -> C:\Users\Administrateur\AppData\Roaming\FBB\session_base\Campaign Rouge 2.cam
2026-09-03 08:05:31.855 | online                   | start_server port=45380
2026-09-03 08:05:31.859 | online                   | flight_occupancy flights=1 connected=1 pkg=7167
2026-09-03 08:05:33.048 | campaign_mods            | {'fpln': 9, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=<empreinte masquée>
2026-09-03 08:05:33.064 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=1 hash=30b5fc4e
2026-09-03 08:05:33.176 | ato_departure            | resolved=1/1
2026-09-03 08:05:33.838 | online                   | flight_occupancy flights=1 connected=1 pkg=7167
2026-09-03 08:05:38.839 | online                   | flight_occupancy flights=1 connected=1 pkg=7167
