2026-09-06 21:20:54.979 | ========================================================================
2026-09-06 21:20:54.980 | startup                  | FBB 1.87.0 — session 2026-09-06 21:20:54
2026-09-06 21:20:54.980 | startup                  | Répertoire : C:\Users\gaeri\AppData\Local\Programs\FBB\_internal
2026-09-06 21:20:54.980 | startup                  | Python 3.14.5
2026-09-06 21:20:54.980 | ========================================================================
2026-09-06 21:20:54.980 | system                   | OS : Windows 11 10.0.26200, AMD64, 28 CPU, RAM 32 GB
2026-09-06 21:20:54.997 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-09-06 21:20:54.997 | registry                 | BMS baseDir : F:\Falcon BMS 4.38
2026-09-06 21:20:54.997 | registry                 | BMS theater : LKTO 4.38 + Papa  pilot : LorikEolmin
2026-09-06 21:20:55.371 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-09-06 21:20:56.620 | parse_health             | CI01.cam: records 575/575, bytes 262178/262178, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-06 21:20:58.229 | ato_target               | index_built names=6574 memo=True
2026-09-06 21:20:58.230 | ato_departure            | resolved=1/1
2026-09-06 21:20:58.481 | telemetry                | ping OK v1.87.0 Windows 11 canal=prod → HTTP 200
2026-09-06 21:21:00.908 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-06 21:21:01.005 | ato_departure            | resolved=1/1
2026-09-06 21:21:01.162 | dtc_render               | path=LorikEolmin.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=c4a095cf
2026-09-06 21:21:11.493 | online                   | peek_roster 82.64.199.133:45380 start (suggested=LorikEolmin)
2026-09-06 21:21:12.683 | online                   | peek_roster 82.64.199.133:45380 ok: 1 vol(s)
2026-09-06 21:21:13.988 | online                   | connect_client 82.64.199.133:45380 as LorikEolmin
2026-09-06 21:21:13.995 | ato_departure            | resolved=1/1
2026-09-06 21:21:15.189 | online                   | host_theater=LKTO 4.38 + Papa local=LKTO 4.38 + Papa
