2026-08-23 16:19:53.444 | ========================================================================
2026-08-23 16:19:53.444 | startup                  | FBB 1.80.0 — session 2026-08-23 16:19:53
2026-08-23 16:19:53.444 | startup                  | Répertoire : C:\Falcon\Admin\Logiciels annexes\FBB\_internal
2026-08-23 16:19:53.444 | startup                  | Python 3.14.5
2026-08-23 16:19:53.444 | ========================================================================
2026-08-23 16:19:53.444 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-08-23 16:19:53.456 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-08-23 16:19:53.456 | registry                 | BMS baseDir : C:\Falcon\Falcon BMS 4.38
2026-08-23 16:19:53.456 | registry                 | BMS theater : Korea KTO  pilot : Obe1
2026-08-23 16:19:55.239 | parse_health             | soloTest.cam: records 1287/1287, bytes 521558/521558, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-23 16:19:56.762 | ato_target               | index_built names=7286 memo=True
2026-08-23 16:19:56.762 | ato_departure            | resolved=1/1
2026-08-23 16:19:56.895 | telemetry                | ping OK v1.80.0 Windows 11 canal=prod → HTTP 200
2026-08-23 16:19:58.762 | dtc_render               | path=Obe1.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=b5ff4354
2026-08-23 16:19:58.772 | campaign_mods            | {'fpln': 16, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=<empreinte masquée>
2026-08-23 16:19:58.773 | ato_departure            | resolved=1/1
2026-08-23 16:20:08.627 | parse_health             | TS02.cam: records 1193/1193, bytes 553587/553587, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-23 16:20:08.739 | swap_context             | origin=load_cam cam='ts02.cam' loaded=True err=''
2026-08-23 16:20:09.144 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 16:20:09.145 | dtc_render               | path=Obe1.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=b5ff4354
2026-08-23 16:20:18.097 | parse_health             | TS01.cam: records 1267/1267, bytes 577851/577851, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-23 16:20:18.219 | swap_context             | origin=load_cam cam='ts01.cam' loaded=True err=''
2026-08-23 16:20:18.549 | ato_target               | index_built names=7266 memo=True
2026-08-23 16:20:18.550 | ato_target               | resolved id=6333 target=Air Defense
2026-08-23 16:20:18.550 | ato_departure            | resolved=2/2
