2026-08-23 22:09:38.703 | ========================================================================
2026-08-23 22:09:38.703 | startup                  | FBB 1.80.0 — session 2026-08-23 22:09:38
2026-08-23 22:09:38.703 | startup                  | Répertoire : C:\Falcon\Admin\Logiciels annexes\FBB\_internal
2026-08-23 22:09:38.703 | startup                  | Python 3.14.5
2026-08-23 22:09:38.703 | ========================================================================
2026-08-23 22:09:38.704 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-08-23 22:09:38.713 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-08-23 22:09:38.713 | registry                 | BMS baseDir : C:\Falcon\Falcon BMS 4.38
2026-08-23 22:09:38.713 | registry                 | BMS theater : Korea KTO  pilot : Obe1
2026-08-23 22:09:40.536 | parse_health             | soloktomandrak_saveclient.cam: records 1297/1297, bytes 475812/475812, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-23 22:09:42.054 | ato_target               | index_built names=7288 memo=True
2026-08-23 22:09:42.054 | ato_departure            | resolved=1/1
2026-08-23 22:09:42.175 | telemetry                | ping OK v1.80.0 Windows 11 canal=prod → HTTP 200
2026-08-23 22:09:44.130 | ato_departure            | resolved=1/1
2026-08-23 22:09:44.722 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 22:09:44.759 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:09:44.763 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=144d27f2
2026-08-23 22:10:10.762 | swap_context             | origin=select_cam:previous cam='soloktomandrak_saveclient.cam' loaded=True err=''
2026-08-23 22:10:10.772 | ato_departure            | resolved=1/1
2026-08-23 22:10:10.794 | ato_departure            | resolved=1/1
2026-08-23 22:10:11.166 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 22:10:11.181 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:11.181 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=144d27f2
2026-08-23 22:10:12.090 | swap_context             | origin=select_cam:previous cam='soloktomandrak_saveclient.cam' loaded=True err=''
2026-08-23 22:10:12.098 | ato_departure            | resolved=1/1
2026-08-23 22:10:12.110 | ato_departure            | resolved=1/1
2026-08-23 22:10:12.267 | swap_context             | origin=select_cam:previous cam='soloktomandrak_saveclient.cam' loaded=True err=''
2026-08-23 22:10:12.275 | ato_departure            | resolved=1/1
2026-08-23 22:10:12.287 | ato_departure            | resolved=1/1
2026-08-23 22:10:12.432 | swap_context             | origin=select_cam:previous cam='soloktomandrak_saveclient.cam' loaded=True err=''
2026-08-23 22:10:12.440 | ato_departure            | resolved=1/1
2026-08-23 22:10:12.453 | ato_departure            | resolved=1/1
2026-08-23 22:10:12.840 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 22:10:12.856 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:12.857 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=144d27f2
2026-08-23 22:10:14.353 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 22:10:14.371 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:14.371 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=144d27f2
2026-08-23 22:10:14.618 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 22:10:14.621 | mission_support          | awacs: cam pkg=7167 vu=24133
2026-08-23 22:10:14.622 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 22:10:14.632 | package_comms            | tactical ch=6 primary=Cyborg 3 uhf=316.775
2026-08-23 22:10:15.608 | campaign_overview        | objective_index loaded=5992
2026-08-23 22:10:15.612 | campaign_overview        | tri conditions=1 file=save3.tri
2026-08-23 22:10:15.930 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-08-23 22:10:15.931 | campaign_overview        | system_marks=3
2026-08-23 22:10:16.029 | mission_support          | tanker: cam pkg=7167 vu=23862
2026-08-23 22:10:16.135 | mission_support          | awacs: cam pkg=7167 vu=24133
2026-08-23 22:10:16.230 | briefing_context         | package_overview flights=1 route_points=5 focus_points=2 unique_points=5
2026-08-23 22:10:16.658 | ppt_auto                 | threats_found=9 written=9 in_wez=4
2026-08-23 22:10:16.658 | ppt_auto_slot            | 10 dist=12.5NM wez_pen=-72.5NM
2026-08-23 22:10:16.658 | ppt_auto_slot            | 10 dist=12.5NM wez_pen=-72.5NM
2026-08-23 22:10:16.658 | ppt_auto_slot            | SA5 dist=49.1NM wez_pen=-49.9NM
2026-08-23 22:10:16.658 | ppt_auto_slot            | 10 dist=79.7NM wez_pen=-5.3NM
2026-08-23 22:10:16.658 | ppt_auto_slot            | KS1 dist=31.6NM wez_pen=+21.6NM
2026-08-23 22:10:16.658 | ppt_auto_slot            | KS1 dist=31.6NM wez_pen=+21.6NM
2026-08-23 22:10:16.658 | ppt_auto_slot            | KS1 dist=33.1NM wez_pen=+23.1NM
2026-08-23 22:10:16.658 | ppt_auto_slot            | SA3 dist=51.7NM wez_pen=+34.7NM
2026-08-23 22:10:16.658 | ppt_auto_slot            | KS1 dist=75.7NM wez_pen=+65.7NM
2026-08-23 22:10:16.659 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 22:10:17.081 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:17.081 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=12 n_ppt=9 n_dpi=0 n_divert=3 n_sections=0 hash=144d27f2
2026-08-23 22:10:17.098 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:17.098 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=12 n_ppt=9 n_dpi=0 n_divert=3 n_sections=0 hash=144d27f2
2026-08-23 22:10:18.342 | airport_diagrams         | taxi surfaces=62 terrains en raster | repli K-NN : 21 sans mesh CT30, 4 sous-couvrants
2026-08-23 22:10:18.342 | airport_diagrams         |   sans CT30 : Gumi Highway Strip, Haeju Airstrip, Hyangsan Airstrip, Kangdong Airstrip, Kilchu Airstrip, Kuktong Airbase, Kwaksan Airbase, Manpo Airbase, Mirim Airport, Okpyongni Highwaystrip, Panghyon Highwaystrip South, Pyongyang Elite Airstrip, Sangwon Highwaystrip, Singal Highway Strip, Songwhan Highway Strip, Sugamni Airbase, Tanchon Airstrip, Yeongju Highway Strip, Yonghung Highwaystrip, Yonpo Airbase, ZYSQ
2026-08-23 22:10:18.342 | airport_diagrams         |   CT30 sous-couvrant : Hwangsuwon Airbase, Orang Airbase, Taechon Airbase, ZKJN
2026-08-23 22:10:22.742 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 22:10:22.757 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:22.757 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=12 n_ppt=9 n_dpi=0 n_divert=3 n_sections=0 hash=144d27f2
2026-08-23 22:10:22.903 | ato_departure            | resolved=1/1
2026-08-23 22:10:22.941 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:22.941 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=12 n_ppt=9 n_dpi=0 n_divert=3 n_sections=0 hash=144d27f2
2026-08-23 22:10:22.950 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:22.961 | dtc_backup_rotate        | ini=Obe1.ini pruned=1 keep=5
2026-08-23 22:10:22.975 | dtc_save_sibling         | path=soloktomandrak_saveclient.ini n_ppt=15 n_lines=24 n_dpi=0 n_divert=0
2026-08-23 22:10:22.975 | dtc_save_ok              | path=Obe1.ini n_stpt=24 n_lines=12 n_ppt=9 n_dpi=0 n_divert=3 n_sections=0 n_seeded=0 seeded=[] sink=ok backup=_FBB_Backups/Obe1_bkup_fbb_230826_221022.ini migrated=0 pruned=1
2026-08-23 22:10:22.982 | ato_departure            | resolved=1/1
2026-08-23 22:10:23.395 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:23.395 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=f1e3a89a
2026-08-23 22:10:23.410 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:23.411 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=f1e3a89a
2026-08-23 22:10:28.565 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
2026-08-23 22:10:28.587 | mission_support          | tanker: cam pkg=7167 vu=23862
2026-08-23 22:10:28.588 | mission_support          | awacs: cam pkg=7167 vu=24133
2026-08-23 22:10:28.593 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 22:10:28.593 | package_comms            | tactical ch=6 primary=Cyborg 3 uhf=316.775
2026-08-23 22:10:28.595 | campaign_overview        | tri conditions=1 file=save3.tri
2026-08-23 22:10:28.598 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-08-23 22:10:28.599 | package_relevance        | package_routes pkg=7167 flights=1 routes=1 points=6
2026-08-23 22:10:29.713 | roaster.data             | fetch
2026-08-23 22:10:29.715 | roaster.roster           | roster keys=['cyborg3']
2026-08-23 22:10:29.716 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 22:10:29.716 | mission_support          | tanker: cam pkg=7167 vu=23862
2026-08-23 22:10:29.717 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 22:10:29.717 | mission_support          | awacs: cam pkg=7167 vu=24133
2026-08-23 22:10:29.717 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 22:10:29.718 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 22:10:29.718 | package_comms            | tactical ch=6 primary=Cyborg 3 uhf=316.775
2026-08-23 22:10:29.718 | roaster.data             | ok — 1 flights, axis=89.6°
2026-08-23 22:10:29.719 | roaster_pil              | render start — 1 flights
2026-08-23 22:10:29.725 | roaster_pil              | render done
2026-08-23 22:10:31.152 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 22:10:31.169 | fuel_plan                | avail=7162 atTurn=4688 bingo=3300 joker=3800 rtb=759 margin=1388 GO
