2026-08-23 21:46:04.149 | ========================================================================
2026-08-23 21:46:04.149 | startup                  | FBB 1.80.0 — session 2026-08-23 21:46:04
2026-08-23 21:46:04.149 | startup                  | Répertoire : C:\Falcon\Admin\Logiciels annexes\FBB\_internal
2026-08-23 21:46:04.149 | startup                  | Python 3.14.5
2026-08-23 21:46:04.149 | ========================================================================
2026-08-23 21:46:04.149 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-08-23 21:46:04.164 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-08-23 21:46:04.164 | registry                 | BMS baseDir : C:\Falcon\Falcon BMS 4.38
2026-08-23 21:46:04.164 | registry                 | BMS theater : Korea KTO  pilot : Obe1
2026-08-23 21:46:06.013 | parse_health             | soloTest2.cam: records 1290/1290, bytes 522748/522748, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-23 21:46:07.443 | ato_target               | index_built names=7287 memo=True
2026-08-23 21:46:07.444 | ato_departure            | resolved=1/1
2026-08-23 21:46:07.644 | telemetry                | ping OK v1.80.0 Windows 11 canal=prod → HTTP 200
2026-08-23 21:46:09.490 | dtc_render               | path=Obe1.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=6 hash=bb69a68d
2026-08-23 21:46:09.500 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 21:46:09.501 | ato_departure            | resolved=1/1
2026-08-23 21:46:13.442 | roaster.data             | fetch
2026-08-23 21:46:13.445 | roaster.roster           | roster keys=['banshee2', 'panther5']
2026-08-23 21:46:13.458 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 21:46:13.549 | mission_support          | awacs: briefing cs='Chalice2' no coalition match
2026-08-23 21:46:13.549 | roaster.data             | ok — 1 flights, axis=None°
2026-08-23 21:46:18.767 | online                   | peek_roster 86.194.141.253:45380 start (suggested=Obe1)
2026-08-23 21:46:18.968 | online                   | peek_roster 86.194.141.253:45380 rejet_rejected: Host non autorisé — host-pass absent ou signé par une autre autorité côté host.
2026-08-23 21:46:31.955 | online                   | connect_client 86.194.141.253:45380 as Obe1
2026-08-23 21:46:31.972 | ato_departure            | resolved=1/1
2026-08-23 21:46:32.240 | ato_departure            | resolved=1/1
2026-08-23 21:46:32.586 | parse_health             | TS02.cam: records 1193/1193, bytes 553587/553587, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-23 21:46:32.705 | swap_context             | origin=select_cam:previous cam='ts02.cam' loaded=True err=''
2026-08-23 21:46:33.115 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 21:46:33.117 | dtc_render               | path=Obe1.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=bb69a68d
2026-08-23 21:47:54.575 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 21:47:54.576 | dtc_render               | path=Obe1.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=bb69a68d
