2026-08-23 11:42:44.870 | ========================================================================
2026-08-23 11:42:44.870 | startup                  | FBB 1.80.0 — session 2026-08-23 11:42:44
2026-08-23 11:42:44.870 | startup                  | Répertoire : C:\Users\thcab\AppData\Local\Programs\FBB\_internal
2026-08-23 11:42:44.870 | startup                  | Python 3.14.5
2026-08-23 11:42:44.870 | ========================================================================
2026-08-23 11:42:44.871 | system                   | OS : Windows 11 10.0.26200, AMD64, 12 CPU, RAM 32 GB
2026-08-23 11:42:44.886 | system                   | Machine : <masqué> / Intel64 Family 6 Model 165 Stepping 5, GenuineIntel
2026-08-23 11:42:44.886 | registry                 | BMS baseDir : C:\Falcon BMS 4.38
2026-08-23 11:42:44.886 | registry                 | BMS theater : Korea KTO  pilot : Rouge
2026-08-23 11:42:48.256 | telemetry                | ping OK v1.80.0 Windows 11 canal=prod → HTTP 200
2026-08-23 11:42:48.474 | parse_health             | !1vs1.tac: records 15/15, bytes 14824/14824, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-23 11:43:12.777 | dtc_render               | path=Rouge.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=75e8c47e
2026-08-23 11:43:12.791 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 11:47:16.814 | dtc_render               | path=Rouge.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=75e8c47e
2026-08-23 11:47:16.819 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 11:49:10.539 | parse_health             | Save-Day  1 11 54 20.cam: records 997/997, bytes 552993/552993, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-23 11:49:10.763 | swap_context             | origin=load_cam cam='save-day  1 11 54 20.cam' loaded=True err=''
2026-08-23 11:49:11.169 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 11:49:11.173 | dtc_render               | path=Rouge.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=75e8c47e
2026-08-23 11:49:58.712 | ato_departure            | resolved=131/212
2026-08-23 11:49:59.583 | ato_target               | index_built names=6995 memo=True
2026-08-23 11:49:59.636 | radiomap_service         | radiomap path=C:\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 11:49:59.642 | ato_target               | resolved id=21905 target=JSTAR
2026-08-23 11:49:59.673 | ato_aircraft_details     | vu=21906 aircraft=2 details=2
2026-08-23 11:49:59.673 | ato_target               | resolved id=21905 target=JSTAR
2026-08-23 11:49:59.674 | ato_aircraft_details     | vu=21908 aircraft=2 details=2
2026-08-23 11:49:59.674 | ato_target               | resolved id=21905 target=JSTAR
2026-08-23 11:49:59.683 | ato_aircraft_details     | vu=23157 aircraft=2 details=2
2026-08-23 11:49:59.692 | ato_target               | resolved id=22506 target=Fighter
2026-08-23 11:49:59.692 | ato_aircraft_details     | vu=22507 aircraft=2 details=2
2026-08-23 11:49:59.693 | ato_target               | resolved id=22506 target=Fighter
2026-08-23 11:49:59.702 | ato_aircraft_details     | vu=22779 aircraft=2 details=2
2026-08-23 11:49:59.711 | ato_target               | resolved id=8303 target=Tank
2026-08-23 11:49:59.711 | ato_aircraft_details     | vu=21348 aircraft=2 details=2
2026-08-23 11:49:59.712 | ato_target               | resolved id=8303 target=Tank
2026-08-23 11:49:59.712 | ato_aircraft_details     | vu=21350 aircraft=2 details=2
2026-08-23 11:49:59.713 | ato_aircraft_details     | vu=21422 aircraft=2 details=2
2026-08-23 11:49:59.713 | ato_target               | resolved id=8218 target=Engineer
2026-08-23 11:49:59.714 | ato_aircraft_details     | vu=21471 aircraft=2 details=2
2026-08-23 11:49:59.714 | ato_target               | resolved id=8218 target=Engineer
2026-08-23 11:49:59.714 | ato_aircraft_details     | vu=21960 aircraft=2 details=2
2026-08-23 11:49:59.715 | ato_aircraft_details     | vu=21963 aircraft=2 details=2
2026-08-23 11:49:59.716 | ato_target               | resolved id=8111 target=HQ
2026-08-23 11:49:59.716 | ato_aircraft_details     | vu=21532 aircraft=2 details=2
2026-08-23 11:49:59.717 | ato_target               | resolved id=8111 target=HQ
2026-08-23 11:49:59.717 | ato_aircraft_details     | vu=21538 aircraft=2 details=2
2026-08-23 11:49:59.718 | ato_aircraft_details     | vu=21541 aircraft=2 details=2
2026-08-23 11:49:59.718 | ato_aircraft_details     | vu=21542 aircraft=2 details=2
2026-08-23 11:49:59.719 | ato_target               | resolved id=8111 target=HQ
2026-08-23 11:49:59.719 | ato_aircraft_details     | vu=21619 aircraft=2 details=2
2026-08-23 11:49:59.720 | ato_target               | resolved id=8111 target=HQ
2026-08-23 11:49:59.720 | ato_aircraft_details     | vu=21628 aircraft=2 details=2
2026-08-23 11:49:59.721 | ato_aircraft_details     | vu=23444 aircraft=2 details=2
