2026-08-30 21:17:22.464 | ========================================================================
2026-08-30 21:17:22.464 | startup                  | FBB 1.84.8 — session 2026-08-30 21:17:22
2026-08-30 21:17:22.464 | startup                  | Répertoire : E:\HD Program files\FBB\_internal
2026-08-30 21:17:22.464 | startup                  | Python 3.14.5
2026-08-30 21:17:22.464 | ========================================================================
2026-08-30 21:17:22.465 | system                   | OS : Windows 11 10.0.26200, AMD64, 20 CPU, RAM 32 GB
2026-08-30 21:17:22.477 | system                   | Machine : <masqué> / Intel64 Family 6 Model 165 Stepping 5, GenuineIntel
2026-08-30 21:17:22.477 | registry                 | BMS baseDir : C:\M2 Program files\Falcon BMS 4.38
2026-08-30 21:17:22.477 | registry                 | BMS theater : LKTO 4.38 + Papa  pilot : Vince
2026-08-30 21:17:23.061 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-08-30 21:17:25.841 | telemetry                | ping OK v1.84.8 Windows 11 canal=prod → HTTP 200
2026-08-30 21:17:33.056 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=eea9e3a5
2026-08-30 21:17:33.076 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 21:20:31.092 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 21:20:31.100 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=17 n_ppt=15 n_dpi=0 n_divert=0 n_sections=0 hash=55a0ea26
2026-08-30 21:20:35.405 | parse_health             | CI01.cam: records 359/359, bytes 176590/176590, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-30 21:20:36.725 | swap_context             | origin=set_theater cam='ci01.cam' loaded=True err=''
2026-08-30 21:20:37.130 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 21:20:37.134 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=55a0ea26
2026-08-30 21:20:39.904 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 21:20:39.907 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=55a0ea26
2026-08-30 21:20:44.463 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 21:20:44.466 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=55a0ea26
2026-08-30 21:21:12.482 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 21:21:12.484 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=55a0ea26
2026-08-30 21:21:20.845 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 21:21:20.848 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=55a0ea26
2026-08-30 21:21:25.060 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 21:21:25.063 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=55a0ea26
2026-08-30 21:21:58.210 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 21:21:58.212 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=55a0ea26
2026-08-30 21:22:10.907 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 21:22:10.908 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=55a0ea26
