2026-08-23 16:24:04.798 | ========================================================================
2026-08-23 16:24:04.798 | startup                  | FBB 1.80.0 — session 2026-08-23 16:24:04
2026-08-23 16:24:04.798 | startup                  | Répertoire : C:\Users\thcab\AppData\Local\Programs\FBB\_internal
2026-08-23 16:24:04.798 | startup                  | Python 3.14.5
2026-08-23 16:24:04.799 | ========================================================================
2026-08-23 16:24:04.799 | system                   | OS : Windows 11 10.0.26200, AMD64, 12 CPU, RAM 32 GB
2026-08-23 16:24:04.815 | system                   | Machine : <masqué> / Intel64 Family 6 Model 165 Stepping 5, GenuineIntel
2026-08-23 16:24:04.815 | registry                 | BMS baseDir : C:\Falcon BMS 4.38
2026-08-23 16:24:04.815 | registry                 | BMS theater : Korea KTO  pilot : Rouge
2026-08-23 16:24:08.002 | parse_health             | Test_campagne.cam: records 1008/1008, bytes 557008/557008, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-23 16:24:08.322 | telemetry                | ping OK v1.80.0 Windows 11 canal=prod → HTTP 200
2026-08-23 16:24:10.418 | ato_target               | index_built names=7006 memo=True
2026-08-23 16:24:10.420 | ato_departure            | resolved=4/4
2026-08-23 16:24:13.480 | ato_departure            | resolved=4/4
2026-08-23 16:24:13.486 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 16:24:14.538 | dtc_render               | path=Rouge.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=3524d085
2026-08-23 16:24:29.274 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 16:24:29.284 | dtc_render               | path=Rouge.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=3524d085
2026-08-23 16:24:29.417 | ato_departure            | resolved=4/4
2026-08-23 16:24:49.990 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-23 16:24:49.999 | dtc_render               | path=Rouge.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=3524d085
2026-08-23 16:24:50.134 | ato_departure            | resolved=4/4
2026-08-23 16:24:50.387 | roaster.data             | fetch
2026-08-23 16:24:50.393 | roaster.roster           | roster keys=['jackal7', 'hawkeye6', 'banshee4', 'eagle6']
2026-08-23 16:24:50.411 | radiomap_service         | radiomap path=C:\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 16:24:50.584 | radiomap_service         | radiomap path=C:\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 16:24:50.585 | radiomap_service         | radiomap path=C:\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 16:24:50.586 | radiomap_service         | radiomap path=C:\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 16:24:50.587 | mission_support          | tanker: cam pkg=2001 vu=22788
2026-08-23 16:24:50.587 | radiomap_service         | radiomap path=C:\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 16:24:50.588 | mission_support          | awacs: cam pkg=2001 vu=20987
2026-08-23 16:24:50.588 | radiomap_service         | radiomap path=C:\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 16:24:50.589 | radiomap_service         | radiomap path=C:\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-23 16:24:50.590 | package_comms            | tactical ch=6 primary=Jackal 7 uhf=290.650
2026-08-23 16:24:50.590 | roaster.data             | ok — 4 flights, axis=96.9°
2026-08-23 16:24:56.103 | online                   | peek_roster 82.64.199.133:45380 start (suggested=Rouge)
2026-08-23 16:24:57.354 | online                   | peek_roster 82.64.199.133:45380 ok: 0 vol(s)
2026-08-23 16:25:04.347 | online                   | connect_client 82.64.199.133:45380 as Rouge
