2026-09-20 13:06:19.275 | ========================================================================
2026-09-20 13:06:19.275 | startup                  | FBB 1.90.150 — session 2026-09-20 13:06:19
2026-09-20 13:06:19.275 | startup                  | Répertoire : D:\Jeux_Utilitaires\Jeux\Falcon BMS 4.38\Tools\FBB\_internal
2026-09-20 13:06:19.275 | startup                  | Python 3.14.5
2026-09-20 13:06:19.275 | ========================================================================
2026-09-20 13:06:19.275 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-09-20 13:06:19.284 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-09-20 13:06:19.284 | registry                 | BMS baseDir : D:\Jeux_Utilitaires\Jeux\Falcon BMS 4.38
2026-09-20 13:06:19.284 | registry                 | BMS theater : Korea KTO  pilot : Mandrak
2026-09-20 13:06:19.657 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-09-20 13:06:20.831 | parse_health             | TE_Test.tac: records 9/9, bytes 7196/7196, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-20 13:06:22.486 | telemetry                | ping OK v1.90.150 Windows 11 canal=prod → HTTP 200
2026-09-20 13:06:24.664 | ato_target               | index_built names=6008 memo=True
2026-09-20 13:06:24.665 | ato_departure            | resolved=1/1
2026-09-20 13:06:25.255 | ato_departure            | resolved=1/1
2026-09-20 13:06:25.528 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-20 13:06:25.769 | fuel_plan                | avail=12194 atTurn=9056 bingo=3300 joker=3800 rtb=1046 margin=5756 GO
2026-09-20 13:06:25.772 | dtc_render               | path=Mandrak.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=90aab870
2026-09-20 13:06:45.161 | parse_health             | SoloBT.cam: records 1200/1200, bytes 452084/452084, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-20 13:06:45.557 | swap_context             | origin=select_cam:previous cam='solobt.cam' loaded=True err=''
2026-09-20 13:06:45.902 | ato_target               | index_built names=7198 memo=True
2026-09-20 13:06:45.903 | ato_target               | resolved id=987 target=Camp Carroll
2026-09-20 13:06:45.904 | ato_departure            | resolved=1/1
2026-09-20 13:06:45.923 | ato_target               | resolved id=987 target=Camp Carroll
2026-09-20 13:06:45.923 | ato_departure            | resolved=1/1
2026-09-20 13:06:45.962 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-20 13:06:46.397 | fuel_plan                | avail=12194 atTurn=9634 bingo=3300 joker=3800 rtb=783 margin=6334 GO
2026-09-20 13:06:46.397 | dtc_render               | path=Mandrak.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=0 hash=90aab870
2026-09-20 13:06:58.869 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
