2026-08-03 22:51:54.891 | ========================================================================
2026-08-03 22:51:54.891 | startup                  | FBB 1.71.0 — session 2026-08-03 22:51:54
2026-08-03 22:51:54.892 | startup                  | Répertoire : C:\FALCON\Admin\Logiciels annexe\FBB\_internal
2026-08-03 22:51:54.892 | startup                  | Python 3.14.5
2026-08-03 22:51:54.892 | ========================================================================
2026-08-03 22:51:54.894 | system                   | OS : Windows 11 10.0.26200, AMD64, 8 CPU, RAM 16 GB
2026-08-03 22:51:54.929 | system                   | Machine : <masqué> / Intel64 Family 6 Model 140 Stepping 1, GenuineIntel
2026-08-03 22:51:54.929 | registry                 | BMS baseDir : C:\FALCON\Falcon BMS 4.38
2026-08-03 22:51:54.929 | registry                 | BMS theater : LKTO 4.38 - Mike  pilot : Myers
2026-08-03 22:52:00.058 | telemetry                | ping OK v1.71.0 Windows 11 canal=prod → HTTP 200
2026-08-03 22:52:03.862 | parse_health             | TC11_FBB.cam: records 886/886, bytes 350854/350854, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-03 22:52:33.202 | parse_health             | TC11.cam: records 883/883, bytes 349777/349777, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-03 22:52:53.795 | campaign_overview        | objective_index loaded=5992
2026-08-03 22:52:54.018 | campaign_overview        | tri conditions=1 file=save0.tri
2026-08-03 22:52:55.978 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-08-03 22:52:55.980 | campaign_overview        | system_marks=4
2026-08-03 22:52:56.161 | mission_support          | tanker: cam pkg=1367 vu=25319
2026-08-03 22:52:56.247 | mission_support          | awacs: cam pkg=1367 vu=24235
2026-08-03 22:52:56.393 | briefing_context         | package_overview flights=1 route_points=4 focus_points=2 unique_points=4
2026-08-03 22:53:06.014 | stpt_myflight            | vu=26721 callsign=Mudhen5 n=6
2026-08-03 22:53:45.063 | ato_departure            | resolved=195/197
2026-08-03 22:53:46.440 | ato_target               | index_built names=6877
2026-08-03 22:53:46.498 | ato_aircraft_details     | vu=26681 aircraft=2 details=2
2026-08-03 22:53:46.500 | ato_aircraft_details     | vu=26721 aircraft=4 details=4
2026-08-03 22:53:46.501 | ato_aircraft_details     | vu=25453 aircraft=1 details=1
2026-08-03 22:53:46.502 | ato_aircraft_details     | vu=24240 aircraft=1 details=1
2026-08-03 22:53:46.504 | ato_aircraft_details     | vu=24235 aircraft=1 details=1
2026-08-03 22:53:46.505 | ato_aircraft_details     | vu=20014 aircraft=2 details=2
2026-08-03 22:53:46.506 | ato_aircraft_details     | vu=20018 aircraft=2 details=2
2026-08-03 22:53:46.508 | ato_aircraft_details     | vu=25458 aircraft=1 details=1
2026-08-03 22:53:46.509 | ato_aircraft_details     | vu=26376 aircraft=1 details=1
2026-08-03 22:53:46.510 | ato_aircraft_details     | vu=26226 aircraft=1 details=1
2026-08-03 22:53:46.511 | ato_aircraft_details     | vu=25795 aircraft=1 details=1
2026-08-03 22:53:46.511 | ato_aircraft_details     | vu=25669 aircraft=1 details=1
2026-08-03 22:53:46.512 | ato_aircraft_details     | vu=26192 aircraft=1 details=1
2026-08-03 22:53:46.513 | ato_aircraft_details     | vu=26324 aircraft=2 details=2
2026-08-03 22:53:46.514 | ato_aircraft_details     | vu=25413 aircraft=1 details=1
2026-08-03 22:53:46.514 | ato_aircraft_details     | vu=26379 aircraft=1 details=1
2026-08-03 22:53:46.516 | ato_aircraft_details     | vu=26187 aircraft=1 details=1
2026-08-03 22:53:46.517 | ato_aircraft_details     | vu=26193 aircraft=1 details=1
2026-08-03 22:53:46.518 | ato_aircraft_details     | vu=26475 aircraft=1 details=1
2026-08-03 22:53:46.519 | ato_aircraft_details     | vu=25908 aircraft=1 details=1
2026-08-03 22:53:46.521 | ato_aircraft_details     | vu=26380 aircraft=1 details=1
2026-08-03 22:53:46.523 | ato_aircraft_details     | vu=26633 aircraft=1 details=1
2026-08-03 22:53:46.525 | ato_aircraft_details     | vu=26599 aircraft=1 details=1
2026-08-03 22:53:46.526 | ato_aircraft_details     | vu=25273 aircraft=1 details=1
2026-08-03 22:53:46.527 | ato_aircraft_details     | vu=25670 aircraft=1 details=1
2026-08-03 22:53:46.528 | ato_aircraft_details     | vu=25452 aircraft=1 details=1
2026-08-03 22:53:46.529 | ato_aircraft_details     | vu=26058 aircraft=1 details=1
2026-08-03 22:53:46.530 | ato_aircraft_details     | vu=26515 aircraft=1 details=1
2026-08-03 22:53:46.531 | ato_aircraft_details     | vu=25414 aircraft=1 details=1
2026-08-03 22:53:46.532 | ato_aircraft_details     | vu=25421 aircraft=1 details=1
2026-08-03 22:53:46.533 | ato_aircraft_details     | vu=26600 aircraft=1 details=1
2026-08-03 22:53:46.535 | ato_aircraft_details     | vu=26642 aircraft=1 details=1
2026-08-03 22:53:46.536 | ato_aircraft_details     | vu=25416 aircraft=1 details=1
2026-08-03 22:53:46.538 | ato_aircraft_details     | vu=26516 aircraft=1 details=1
2026-08-03 22:53:46.539 | ato_aircraft_details     | vu=26643 aircraft=1 details=1
2026-08-03 22:53:46.541 | ato_aircraft_details     | vu=26517 aircraft=1 details=1
2026-08-03 22:53:46.543 | ato_aircraft_details     | vu=25274 aircraft=1 details=1
2026-08-03 22:53:46.544 | ato_aircraft_details     | vu=26644 aircraft=1 details=1
2026-08-03 22:53:46.544 | ato_aircraft_details     | vu=25944 aircraft=1 details=1
2026-08-03 22:53:46.545 | ato_aircraft_details     | vu=25463 aircraft=1 details=1
2026-08-03 22:53:46.546 | ato_aircraft_details     | vu=25422 aircraft=1 details=1
2026-08-03 22:53:46.546 | ato_aircraft_details     | vu=26186 aircraft=1 details=1
2026-08-03 22:53:46.547 | ato_aircraft_details     | vu=26518 aircraft=1 details=1
2026-08-03 22:53:46.548 | ato_aircraft_details     | vu=25050 aircraft=1 details=1
2026-08-03 22:53:46.549 | ato_aircraft_details     | vu=25423 aircraft=1 details=1
2026-08-03 22:53:46.550 | ato_aircraft_details     | vu=26601 aircraft=1 details=1
2026-08-03 22:53:46.551 | ato_aircraft_details     | vu=26476 aircraft=1 details=1
2026-08-03 22:53:46.553 | ato_aircraft_details     | vu=25465 aircraft=1 details=1
2026-08-03 22:53:46.554 | ato_aircraft_details     | vu=25736 aircraft=1 details=1
2026-08-03 22:53:46.556 | ato_aircraft_details     | vu=26602 aircraft=1 details=1
2026-08-03 22:53:46.557 | ato_aircraft_details     | vu=25549 aircraft=1 details=1
2026-08-03 22:53:46.559 | ato_aircraft_details     | vu=26519 aircraft=1 details=1
2026-08-03 22:53:46.559 | ato_aircraft_details     | vu=26345 aircraft=1 details=1
2026-08-03 22:53:46.560 | ato_aircraft_details     | vu=25466 aircraft=1 details=1
2026-08-03 22:53:46.561 | ato_aircraft_details     | vu=26455 aircraft=1 details=1
2026-08-03 22:53:46.562 | ato_aircraft_details     | vu=26188 aircraft=1 details=1
2026-08-03 22:53:46.562 | ato_aircraft_details     | vu=26346 aircraft=1 details=1
2026-08-03 22:53:46.563 | ato_aircraft_details     | vu=25464 aircraft=1 details=1
2026-08-03 22:53:46.564 | ato_aircraft_details     | vu=26347 aircraft=1 details=1
2026-08-03 22:53:46.564 | ato_aircraft_details     | vu=25909 aircraft=1 details=1
2026-08-03 22:53:46.565 | ato_aircraft_details     | vu=25553 aircraft=1 details=1
2026-08-03 22:53:46.567 | ato_aircraft_details     | vu=25467 aircraft=1 details=1
2026-08-03 22:53:46.568 | ato_aircraft_details     | vu=26457 aircraft=1 details=1
2026-08-03 22:53:46.569 | ato_aircraft_details     | vu=26477 aircraft=1 details=1
2026-08-03 22:53:46.570 | ato_aircraft_details     | vu=25554 aircraft=1 details=1
2026-08-03 22:53:46.571 | ato_aircraft_details     | vu=26458 aircraft=1 details=1
2026-08-03 22:53:46.572 | ato_aircraft_details     | vu=25945 aircraft=1 details=1
2026-08-03 22:53:46.574 | ato_aircraft_details     | vu=25210 aircraft=1 details=1
2026-08-03 22:53:46.575 | ato_aircraft_details     | vu=25555 aircraft=1 details=1
