2026-08-26 20:53:06.428 | ========================================================================
2026-08-26 20:53:06.428 | startup                  | FBB 1.82.4 — session 2026-08-26 20:53:06
2026-08-26 20:53:06.428 | startup                  | Répertoire : C:\Falcon\Admin\Logiciels annexes\FBB\_internal
2026-08-26 20:53:06.428 | startup                  | Python 3.14.5
2026-08-26 20:53:06.428 | ========================================================================
2026-08-26 20:53:06.428 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-08-26 20:53:06.436 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-08-26 20:53:06.436 | registry                 | BMS baseDir : C:\Falcon\Falcon BMS 4.38
2026-08-26 20:53:06.436 | registry                 | BMS theater : Korea KTO  pilot : Obe1
2026-08-26 20:53:08.498 | parse_health             | TS01_7366-jaguar12.cam: records 1332/1332, bytes 599933/599933, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-26 20:53:10.104 | telemetry                | ping OK v1.82.4 Windows 11 canal=prod → HTTP 200
2026-08-26 20:53:12.571 | ato_target               | index_built names=7320 memo=True
2026-08-26 20:53:12.571 | ato_target               | resolved id=6110 target=AAA
2026-08-26 20:53:12.572 | ato_departure            | resolved=4/4
2026-08-26 20:53:12.771 | ato_target               | resolved id=6110 target=AAA
2026-08-26 20:53:12.771 | ato_departure            | resolved=4/4
2026-08-26 20:53:12.927 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-26 20:53:13.417 | fuel_plan                | avail=12194 atTurn=9098 bingo=4100 joker=4600 rtb=1744 margin=4998 GO
2026-08-26 20:53:13.420 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=13 hash=af7557ca
2026-08-26 20:55:07.967 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-26 20:55:07.983 | fuel_plan                | avail=12194 atTurn=9098 bingo=4100 joker=4600 rtb=1744 margin=4998 GO
2026-08-26 20:55:07.984 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=13 hash=af7557ca
2026-08-26 20:55:08.113 | ato_target               | resolved id=6110 target=AAA
2026-08-26 20:55:08.113 | ato_departure            | resolved=4/4
2026-08-26 20:55:12.713 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-26 20:55:12.734 | fuel_plan                | avail=12194 atTurn=9098 bingo=4100 joker=4600 rtb=1744 margin=4998 GO
2026-08-26 20:55:12.734 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=13 hash=af7557ca
2026-08-26 20:55:13.182 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-26 20:55:13.368 | mission_support          | awacs: cam pkg=7366 vu=20151
2026-08-26 20:55:13.430 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-26 20:55:13.449 | package_comms            | tactical ch=6 primary=Mudhen 4 uhf=270.625
2026-08-26 20:55:14.470 | campaign_overview        | objective_index loaded=5992
2026-08-26 20:55:14.475 | campaign_overview        | tri conditions=1 file=save1.tri
2026-08-26 20:55:14.799 | campaign_overview        | built team=2 conditions=1 force_rows=7
2026-08-26 20:55:14.799 | campaign_overview        | system_marks=2
2026-08-26 20:55:15.007 | mission_support          | tanker: cam pkg=7366 vu=20137
2026-08-26 20:55:15.111 | mission_support          | awacs: cam pkg=7366 vu=20151
2026-08-26 20:55:15.230 | briefing_context         | package_overview flights=4 route_points=26 focus_points=3 unique_points=26
2026-08-26 20:55:15.637 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0} sig=-
2026-08-26 20:55:15.823 | ppt_auto                 | threats_found=79 written=10 ecrases=0 sans_type=0 in_wez=8
2026-08-26 20:55:15.823 | ppt_auto_slot            | SA5 dist=41.7NM wez_pen=-57.3NM
2026-08-26 20:55:15.823 | ppt_auto_slot            | SA5 dist=65.6NM wez_pen=-33.4NM
2026-08-26 20:55:15.823 | ppt_auto_slot            | SA2 dist=3.8NM wez_pen=-26.2NM
2026-08-26 20:55:15.823 | ppt_auto_slot            | SA2 dist=12.1NM wez_pen=-17.9NM
2026-08-26 20:55:15.824 | ppt_auto_slot            | AAA dist=0.0NM wez_pen=-6.0NM
2026-08-26 20:55:15.824 | ppt_auto_slot            | SA2 dist=25.3NM wez_pen=-4.7NM
2026-08-26 20:55:15.824 | ppt_auto_slot            | SA2 dist=27.6NM wez_pen=-2.4NM
2026-08-26 20:55:15.824 | ppt_auto_slot            | AAA dist=3.8NM wez_pen=-2.2NM
2026-08-26 20:55:15.824 | ppt_auto_slot            | SA2 dist=32.5NM wez_pen=+2.5NM
2026-08-26 20:55:15.824 | ppt_auto_slot            | SA2 dist=33.2NM wez_pen=+3.2NM
2026-08-26 20:55:16.257 | fuel_plan                | avail=12194 atTurn=9098 bingo=4100 joker=4600 rtb=1744 margin=4998 GO
