2026-08-21 14:20:03.512 | ========================================================================
2026-08-21 14:20:03.512 | startup                  | FBB 1.78.0 — session 2026-08-21 14:20:03
2026-08-21 14:20:03.512 | startup                  | Répertoire : D:\Jeux_Utilitaires\Jeux\Falcon BMS 4.38\Tools\FBB\_internal
2026-08-21 14:20:03.513 | startup                  | Python 3.14.5
2026-08-21 14:20:03.513 | ========================================================================
2026-08-21 14:20:03.513 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-08-21 14:20:03.527 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-08-21 14:20:03.528 | registry                 | BMS baseDir : D:\Jeux_Utilitaires\Jeux\Falcon BMS 4.38
2026-08-21 14:20:03.528 | registry                 | BMS theater : Korea KTO  pilot : Mandrak
2026-08-21 14:20:06.728 | telemetry                | ping OK v1.78.0 Windows 11 canal=prod → HTTP 200
2026-08-21 14:20:09.317 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0} sig=-
2026-08-21 14:20:09.317 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=a6c79b9a
2026-08-21 14:20:42.738 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0} sig=-
2026-08-21 14:20:42.738 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=a6c79b9a
2026-08-21 14:23:57.745 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0} sig=-
2026-08-21 14:23:57.745 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=18 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=9f503ebd
2026-08-21 14:24:03.841 | ato_target               | index_built names=5999 memo=True
2026-08-21 14:24:03.841 | ato_departure            | resolved=0/0
2026-08-21 14:24:03.846 | ato_departure            | resolved=0/0
2026-08-21 14:24:03.909 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0} sig=-
2026-08-21 14:24:03.911 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=18 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=9f503ebd
2026-08-21 14:24:07.017 | parse_health             | SoloBT.cam: records 807/807, bytes 238222/238222, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-21 14:24:07.142 | swap_context             | origin=select_cam:latest cam='solobt.cam' loaded=True err=''
2026-08-21 14:24:07.473 | ato_target               | index_built names=6806 memo=True
2026-08-21 14:24:07.473 | ato_target               | resolved id=20008 target=Fighter
