2026-07-28 14:20:30.913 | ========================================================================
2026-07-28 14:20:30.913 | startup                  | FBB 1.71.0 — session 2026-07-28 14:20:30
2026-07-28 14:20:30.913 | startup                  | Répertoire : C:\FALCON\Admin\Logiciels annexe\FBB\_internal
2026-07-28 14:20:30.913 | startup                  | Python 3.14.5
2026-07-28 14:20:30.913 | ========================================================================
2026-07-28 14:20:30.914 | system                   | OS : Windows 11 10.0.26200, AMD64, 8 CPU, RAM 16 GB
2026-07-28 14:20:30.943 | system                   | Machine : <masqué> / Intel64 Family 6 Model 140 Stepping 1, GenuineIntel
2026-07-28 14:20:30.943 | registry                 | BMS baseDir : C:\FALCON\Falcon BMS 4.38
2026-07-28 14:20:30.943 | registry                 | BMS theater : LKTO 4.38 - Mike  pilot : Myers
2026-07-28 14:20:35.437 | telemetry                | ping OK v1.71.0 Windows 11 canal=prod → HTTP 200
2026-07-28 14:20:42.333 | parse_health             | TC06_1371_barcap.cam: records 892/892, bytes 361585/361585, rejects=0, exc=0, constr_err=0, first_desync=None
2026-07-28 14:21:05.857 | parse_health             | TC_test3xflights.cam: records 1036/1036, bytes 415150/415150, rejects=0, exc=0, constr_err=0, first_desync=None
2026-07-28 14:35:03.113 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-28 14:35:03.116 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-28 14:35:03.117 | briefing_context         | roster_support flights=3 tanker=True awacs=True
2026-07-28 14:35:03.175 | briefing_context         | ordnance vu=20047 aircraft=4 pending=False
2026-07-28 14:35:03.290 | campaign_overview        | objective_index loaded=5992
2026-07-28 14:35:04.403 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-28 14:35:07.140 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-28 14:35:07.396 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-28 14:35:08.507 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-28 14:35:16.826 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-28 14:35:18.356 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-28 14:35:18.357 | campaign_overview        | system_marks=4
2026-07-28 14:35:18.516 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-28 14:35:18.637 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-28 14:35:18.732 | briefing_context         | package_overview flights=3 route_points=19 focus_points=3 unique_points=19
2026-07-28 14:35:18.765 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-28 14:35:18.767 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-28 14:35:18.768 | briefing_context         | roster_support flights=3 tanker=True awacs=True
2026-07-28 14:35:18.768 | briefing_context         | ordnance vu=20047 aircraft=4 pending=False
2026-07-28 14:35:18.774 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-28 14:35:20.307 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-28 14:35:31.610 | briefing_context         | package_overview flights=3 route_points=19 focus_points=3 unique_points=19
2026-07-28 14:35:35.673 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-28 14:35:36.317 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-28 14:39:15.535 | briefing_context         | package_overview flights=3 route_points=19 focus_points=3 unique_points=19
2026-07-28 14:39:18.643 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-28 14:39:19.327 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-28 14:39:50.488 | roaster.data             | fetch
2026-07-28 14:39:50.496 | roaster.roster           | roster keys=['jackal2', 'mudhen3', 'mako7']
2026-07-28 14:39:50.528 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-28 14:39:50.533 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-28 14:39:50.535 | roaster.data             | ok — 3 flights, axis=16.7°
2026-07-28 14:40:37.541 | briefing_context         | package_overview flights=3 route_points=19 focus_points=3 unique_points=19
2026-07-28 14:40:50.472 | roaster.data             | fetch
2026-07-28 14:40:50.482 | roaster.roster           | roster keys=['jackal2', 'mudhen3', 'mako7']
2026-07-28 14:40:50.491 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-28 14:40:50.495 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-28 14:40:50.496 | roaster.data             | ok — 3 flights, axis=16.7°
2026-07-28 14:41:50.463 | roaster.data             | fetch
2026-07-28 14:41:50.471 | roaster.roster           | roster keys=['jackal2', 'mudhen3', 'mako7']
2026-07-28 14:41:50.480 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-28 14:41:50.485 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-28 14:41:50.487 | roaster.data             | ok — 3 flights, axis=16.7°
2026-07-28 14:42:50.474 | roaster.data             | fetch
2026-07-28 14:42:50.484 | roaster.roster           | roster keys=['jackal2', 'mudhen3', 'mako7']
2026-07-28 14:42:50.492 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-28 14:42:50.496 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-28 14:42:50.498 | roaster.data             | ok — 3 flights, axis=16.7°
2026-07-28 14:43:50.464 | roaster.data             | fetch
2026-07-28 14:43:50.473 | roaster.roster           | roster keys=['jackal2', 'mudhen3', 'mako7']
2026-07-28 14:43:50.485 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-28 14:43:50.491 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-28 14:43:50.493 | roaster.data             | ok — 3 flights, axis=16.7°
2026-07-28 14:44:50.468 | roaster.data             | fetch
2026-07-28 14:44:50.476 | roaster.roster           | roster keys=['jackal2', 'mudhen3', 'mako7']
2026-07-28 14:44:50.483 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-28 14:44:50.488 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-28 14:44:50.490 | roaster.data             | ok — 3 flights, axis=16.7°
2026-07-28 14:45:50.480 | roaster.data             | fetch
2026-07-28 14:45:50.494 | roaster.roster           | roster keys=['jackal2', 'mudhen3', 'mako7']
2026-07-28 14:45:50.503 | mission_support          | tanker: cam pkg=1371 vu=27808
2026-07-28 14:45:50.508 | mission_support          | awacs: cam pkg=1371 vu=27928
2026-07-28 14:45:50.510 | roaster.data             | ok — 3 flights, axis=16.7°
2026-07-28 14:46:52.013 | parse_health             | TC06_OCA-3flights.cam: records 1057/1057, bytes 422955/422955, rejects=0, exc=0, constr_err=0, first_desync=None
2026-07-28 14:47:04.765 | campaign_overview        | objective_index loaded=5992
2026-07-28 14:47:04.826 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-28 14:47:09.273 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-28 14:47:09.276 | campaign_overview        | system_marks=4
2026-07-28 14:47:10.704 | mission_support          | awacs: briefing cs='Chalice7' vu=27928
2026-07-28 14:47:10.905 | briefing_context         | package_overview flights=3 route_points=9 focus_points=1 unique_points=9
2026-07-28 14:47:41.933 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-28 14:47:43.632 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-28 14:47:43.634 | campaign_overview        | system_marks=4
2026-07-28 14:47:45.096 | briefing_context         | package_overview flights=3 route_points=9 focus_points=1 unique_points=9
2026-07-28 14:48:06.818 | parse_health             | TC06_1371_barcap.cam: records 892/892, bytes 361585/361585, rejects=0, exc=0, constr_err=0, first_desync=None
2026-07-28 14:48:10.754 | parse_health             | TC06_OCA-3flights.cam: records 1057/1057, bytes 422955/422955, rejects=0, exc=0, constr_err=0, first_desync=None
2026-07-28 14:48:11.345 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-28 14:48:14.786 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-28 14:48:14.788 | campaign_overview        | system_marks=4
2026-07-28 14:48:16.213 | mission_support          | awacs: briefing cs='Chalice7' vu=27928
2026-07-28 14:48:16.337 | briefing_context         | package_overview flights=3 route_points=9 focus_points=1 unique_points=9
2026-07-28 14:48:19.721 | campaign_overview        | tri conditions=1 file=save0.tri
2026-07-28 14:48:23.183 | campaign_overview        | built team=1 conditions=1 force_rows=7
2026-07-28 14:48:23.185 | campaign_overview        | system_marks=4
2026-07-28 14:48:23.939 | mission_support          | awacs: briefing cs='Chalice7' vu=27928
