2026-08-29 09:36:23.992 | ========================================================================
2026-08-29 09:36:23.992 | startup                  | FBB 1.83.0 — session 2026-08-29 09:36:23
2026-08-29 09:36:23.992 | startup                  | Répertoire : D:\Jeux_Utilitaires\Jeux\Falcon BMS 4.38\Tools\FBB\_internal
2026-08-29 09:36:23.992 | startup                  | Python 3.14.5
2026-08-29 09:36:23.993 | ========================================================================
2026-08-29 09:36:23.993 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-08-29 09:36:24.000 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-08-29 09:36:24.000 | registry                 | BMS baseDir : D:\Jeux_Utilitaires\Jeux\Falcon BMS 4.38
2026-08-29 09:36:24.001 | registry                 | BMS theater : Korea KTO  pilot : Mandrak
2026-08-29 09:36:24.454 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-08-29 09:36:25.948 | parse_health             | SoloBT.cam: records 1183/1183, bytes 447222/447222, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-29 09:36:27.205 | telemetry                | ping OK v1.83.0 Windows 11 canal=prod → HTTP 200
2026-08-29 09:36:29.244 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=4 hash=40a3cdcb
2026-08-29 09:36:29.256 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-29 09:36:32.445 | swap_context             | origin=select_cam:latest cam='solobt.cam' loaded=True err=''
2026-08-29 09:36:32.854 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-29 09:36:32.856 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=4 hash=40a3cdcb
2026-08-29 09:36:35.602 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-29 09:36:35.605 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=4 hash=40a3cdcb
2026-08-29 09:36:35.846 | radiomap_service         | radiomap path=D:\Jeux_Utilitaires\Jeux\Falcon BMS 4.38\Data\Campaign\RadioMap.dat entries=1530
2026-08-29 09:36:35.993 | package_comms            | tactical ch=6 primary=? uhf=?
2026-08-29 09:36:37.193 | campaign_overview        | objective_index loaded=5992
2026-08-29 09:36:37.198 | campaign_overview        | tri conditions=1 file=save3.tri
2026-08-29 09:36:37.844 | campaign_overview        | built team=2 conditions=1 force_rows=7
2026-08-29 09:36:37.845 | campaign_overview        | system_marks=3
2026-08-29 09:36:38.641 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-29 09:36:40.332 | airport_diagrams         | taxi surfaces=62 terrains en raster | repli K-NN : 21 sans mesh CT30, 4 sous-couvrants
2026-08-29 09:36:40.332 | airport_diagrams         |   sans CT30 : Gumi Highway Strip, Haeju Airstrip, Hyangsan Airstrip, Kangdong Airstrip, Kilchu Airstrip, Kuktong Airbase, Kwaksan Airbase, Manpo Airbase, Mirim Airport, Okpyongni Highwaystrip, Panghyon Highwaystrip South, Pyongyang Elite Airstrip, Sangwon Highwaystrip, Singal Highway Strip, Songwhan Highway Strip, Sugamni Airbase, Tanchon Airstrip, Yeongju Highway Strip, Yonghung Highwaystrip, Yonpo Airbase, ZYSQ
2026-08-29 09:36:40.332 | airport_diagrams         |   CT30 sous-couvrant : Hwangsuwon Airbase, Orang Airbase, Taechon Airbase, ZKJN
2026-08-29 09:42:30.752 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-29 09:42:30.755 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=4 hash=40a3cdcb
