2026-09-23 20:48:19.853 | ========================================================================
2026-09-23 20:48:19.853 | startup                  | FBB 1.90.150 — session 2026-09-23 20:48:19
2026-09-23 20:48:19.853 | startup                  | Répertoire : C:\Falcon\Admin\Logiciels annexes\FBB\_internal
2026-09-23 20:48:19.853 | startup                  | Python 3.14.5
2026-09-23 20:48:19.853 | ========================================================================
2026-09-23 20:48:19.853 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-09-23 20:48:19.861 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-09-23 20:48:19.861 | registry                 | BMS baseDir : C:\Falcon\Falcon BMS 4.38
2026-09-23 20:48:19.861 | registry                 | BMS theater : Korea KTO  pilot : Obe1
2026-09-23 20:48:20.286 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-09-23 20:48:22.020 | parse_health             | TS02b.cam: records 1197/1197, bytes 555174/555174, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-23 20:48:23.240 | telemetry                | ping OK v1.90.150 Windows 11 canal=prod → HTTP 200
2026-09-23 20:48:23.459 | fpln_wp                  | final vu=23225 ARRIVE 13 wp  src=restore  restauration disque (boot)
2026-09-23 20:48:24.050 | ato_target               | index_built names=7196 memo=True
2026-09-23 20:48:24.051 | ato_target               | resolved id=6046 target=Air Defense
2026-09-23 20:48:24.051 | ato_departure            | resolved=2/2
2026-09-23 20:48:26.033 | ato_target               | resolved id=6046 target=Air Defense
2026-09-23 20:48:26.034 | ato_departure            | resolved=2/2
2026-09-23 20:48:26.360 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-23 20:48:26.724 | fuel_plan                | avail=12194 atTurn=9751 bingo=3300 joker=3800 rtb=1070 margin=6451 GO
2026-09-23 20:48:26.728 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=3 hash=9aaefe68
