2026-08-30 19:21:33.464 | ========================================================================
2026-08-30 19:21:33.464 | startup                  | FBB 1.84.8 — session 2026-08-30 19:21:33
2026-08-30 19:21:33.465 | startup                  | Répertoire : E:\HD Program files\FBB\_internal
2026-08-30 19:21:33.465 | startup                  | Python 3.14.5
2026-08-30 19:21:33.465 | ========================================================================
2026-08-30 19:21:33.465 | system                   | OS : Windows 11 10.0.26200, AMD64, 20 CPU, RAM 32 GB
2026-08-30 19:21:33.479 | system                   | Machine : <masqué> / Intel64 Family 6 Model 165 Stepping 5, GenuineIntel
2026-08-30 19:21:33.480 | registry                 | BMS baseDir : C:\M2 Program files\Falcon BMS 4.38
2026-08-30 19:21:33.480 | registry                 | BMS theater : LKTO 4.38 - Mike  pilot : Vince
2026-08-30 19:21:33.888 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-08-30 19:21:37.327 | telemetry                | ping OK v1.84.8 Windows 11 canal=prod → HTTP 200
2026-08-30 19:21:41.176 | parse_health             | TC10.cam: records 866/866, bytes 343200/343200, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-30 19:21:44.693 | ato_target               | index_built names=6865 memo=True
2026-08-30 19:21:44.694 | ato_departure            | resolved=1/1
2026-08-30 19:21:47.613 | ato_departure            | resolved=1/1
2026-08-30 19:21:47.715 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=eea9e3a5
2026-08-30 19:21:47.734 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 19:22:17.273 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-08-30 19:22:17.277 | dtc_render               | path=Vince.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=eea9e3a5
2026-08-30 19:22:17.424 | ato_departure            | resolved=1/1
