2026-09-23 21:14:13.839 | ========================================================================
2026-09-23 21:14:13.839 | startup                  | FBB 1.91.0 — session 2026-09-23 21:14:13
2026-09-23 21:14:13.839 | startup                  | Répertoire : D:\Jeux_Utilitaires\Jeux\Falcon BMS 4.38\Tools\FBB\_internal
2026-09-23 21:14:13.839 | startup                  | Python 3.14.5
2026-09-23 21:14:13.839 | ========================================================================
2026-09-23 21:14:13.840 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-09-23 21:14:13.847 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-09-23 21:14:13.857 | registry                 | BMS baseDir : D:\Jeux_Utilitaires\Jeux\Falcon BMS 4.38
2026-09-23 21:14:13.857 | registry                 | BMS theater : LKTO 4.38 + Papa  pilot : Mandrak
2026-09-23 21:14:14.240 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-09-23 21:14:15.617 | parse_health             | CI03.cam: records 614/614, bytes 292232/292232, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-23 21:14:17.116 | telemetry                | ping OK v1.91.0 Windows 11 canal=prod → HTTP 200
2026-09-23 21:14:19.241 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=006f17d2
2026-09-23 21:14:19.258 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-23 21:14:21.831 | swap_context             | origin=select_cam:latest cam='ci03.cam' loaded=True err=''
2026-09-23 21:14:22.240 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-23 21:14:22.243 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=006f17d2
2026-09-23 21:14:41.089 | swap_context             | origin=select_cam:latest cam='ci03.cam' loaded=True err=''
2026-09-23 21:14:41.496 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-23 21:14:41.499 | dtc_render               | path=Mandrak.ini n_stpt=0 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=006f17d2
2026-09-23 21:15:16.162 | online                   | peek_roster 82.64.199.133:45380 start (suggested=Mandrak)
