2026-09-23 21:08:14.123 | ========================================================================
2026-09-23 21:08:14.123 | startup                  | FBB 1.91.0 — session 2026-09-23 21:08:14
2026-09-23 21:08:14.123 | startup                  | Répertoire : E:\HD Program files\FBB\_internal
2026-09-23 21:08:14.123 | startup                  | Python 3.14.5
2026-09-23 21:08:14.123 | ========================================================================
2026-09-23 21:08:14.124 | system                   | OS : Windows 11 10.0.26200, AMD64, 20 CPU, RAM 32 GB
2026-09-23 21:08:14.134 | system                   | Machine : <masqué> / Intel64 Family 6 Model 165 Stepping 5, GenuineIntel
2026-09-23 21:08:14.134 | registry                 | BMS baseDir : C:\M2 Program files\Falcon BMS 4.38
2026-09-23 21:08:14.135 | registry                 | BMS theater : Korea KTO  pilot : Vince
2026-09-23 21:08:14.754 | mc_state                 | module chargé — prédicat MC unique (#222)
2026-09-23 21:08:17.045 | parse_health             | TE_TRNG_MANDRAK.tac: records 9/9, bytes 7196/7196, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-23 21:08:17.887 | telemetry                | ping OK v1.91.0 Windows 11 canal=prod → HTTP 200
2026-09-23 21:08:20.046 | ato_target               | index_built names=6008 memo=True
2026-09-23 21:08:20.048 | ato_departure            | resolved=1/1
2026-09-23 21:08:23.299 | ato_departure            | resolved=1/1
2026-09-23 21:08:23.716 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-23 21:08:24.294 | fuel_plan                | avail=12194 atTurn=9063 bingo=3300 joker=3800 rtb=1046 margin=5763 GO
2026-09-23 21:08:24.295 | dtc_render               | path=Vince.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=667e724f
2026-09-23 21:08:24.342 | ppt_clear_all            | cleared=15
2026-09-23 21:08:24.776 | fuel_plan                | avail=12194 atTurn=9063 bingo=3300 joker=3800 rtb=1046 margin=5763 GO
2026-09-23 21:08:24.776 | dtc_render               | path=Vince.ini n_stpt=24 n_lines=22 n_ppt=2 n_dpi=0 n_divert=0 n_sections=0 hash=667e724f
2026-09-23 21:31:43.736 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-23 21:31:43.754 | fuel_plan                | avail=12194 atTurn=9063 bingo=3300 joker=3800 rtb=1046 margin=5763 GO
2026-09-23 21:31:43.755 | dtc_render               | path=Vince.ini n_stpt=24 n_lines=22 n_ppt=2 n_dpi=0 n_divert=0 n_sections=0 hash=667e724f
2026-09-23 21:31:43.884 | ato_departure            | resolved=1/1
2026-09-23 21:32:09.136 | online                   | peek_roster 82.64.199.133:45380 start (suggested=Vince)
2026-09-23 21:32:10.233 | online                   | peek_roster 82.64.199.133:45380 ok: 1 vol(s)
2026-09-23 21:32:13.359 | online                   | connect_client 82.64.199.133:45380 as Vince
2026-09-23 21:32:13.364 | ato_departure            | resolved=1/1
2026-09-23 21:32:14.458 | online                   | host_theater=LKTO 4.38 + Papa local=Korea KTO
2026-09-23 21:32:14.515 | online                   | seats_import n=3
2026-09-23 21:32:14.585 | online                   | campaign_bundle received 7 files
2026-09-23 21:32:14.708 | online                   | theater_mismatch: LKTO+.tdf: absent localement; Falcon4_UCD.xml: SHA mismatch
2026-09-23 21:32:14.728 | online                   | ba_containers_sync received 15
2026-09-23 21:32:14.761 | online                   | mc_assigned Obe1 (vol 23582 siège 1)
2026-09-23 21:32:14.761 | online                   | seats_import n=3
2026-09-23 21:32:14.762 | online                   | marks_list_received 1
2026-09-23 21:32:14.766 | online                   | boxes_list_received 2
2026-09-23 21:32:15.056 | parse_health             | CI03.cam: records 616/616, bytes 293028/293028, rejects=0, exc=0, constr_err=0, first_desync=None
2026-09-23 21:32:15.282 | loadout_laser            | package=13 laser_flights=1 my_code=1511
2026-09-23 21:32:15.302 | loadout_laser_dtc        | LaserTGP=1511 staged=1
2026-09-23 21:32:15.318 | loadout_laser_dtc        | LaserST=8 staged=1
2026-09-23 21:32:15.318 | loadout_weapon_dtc       | validated_fields=0 stage_sections=1
2026-09-23 21:32:15.334 | online                   | loadout_sync_received
2026-09-23 21:32:15.396 | online                   | mc_layer_sync_received v2
2026-09-23 21:32:15.663 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=-
2026-09-23 21:32:15.922 | fuel_plan                | avail=12194 atTurn=9063 bingo=3300 joker=3800 rtb=1046 margin=5763 GO
2026-09-23 21:32:15.923 | dtc_render               | path=Vince.ini n_stpt=24 n_lines=22 n_ppt=2 n_dpi=0 n_divert=0 n_sections=1 hash=667e724f
2026-09-23 21:32:15.950 | fpln_wp                  | final vu=23582 ARRIVE 12 wp  src=join  bundle du host (join)
2026-09-23 21:32:15.952 | online                   | campaign_bundle applied: CI03.cam
2026-09-23 21:32:15.958 | online                   | campaign_stem pending host=CI03 local=-
2026-09-23 21:32:16.499 | ato_target               | index_built names=6615 memo=True
2026-09-23 21:32:16.500 | ato_target               | resolved id=8409 target=Tank
2026-09-23 21:32:16.500 | ato_departure            | resolved=1/1
2026-09-23 21:32:16.649 | ato_target               | resolved id=8409 target=Tank
2026-09-23 21:32:16.665 | ato_departure            | resolved=1/1
2026-09-23 21:32:17.745 | campaign_mods            | {'fpln': 8, 'loadout': 0, 'laser': 0, 'bullseye': 0, 'deletes': 0, 'packages': 0} sig=<empreinte masquée>
2026-09-23 21:32:17.758 | fuel_plan                | avail=12194 atTurn=9155 bingo=3600 joker=4100 rtb=1427 margin=5555 GO
2026-09-23 21:32:17.759 | dtc_render               | path=Vince.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=3 n_sections=3 hash=667e724f
2026-09-23 21:32:17.766 | ppt_clear_all            | cleared=15
2026-09-23 21:32:18.117 | online                   | flight_occupancy flights=1 connected=3 pkg=1735
2026-09-23 21:32:18.205 | fuel_plan                | avail=12194 atTurn=9155 bingo=3600 joker=4100 rtb=1427 margin=5555 GO
2026-09-23 21:32:18.205 | dtc_render               | path=Vince.ini n_stpt=24 n_lines=22 n_ppt=2 n_dpi=0 n_divert=3 n_sections=3 hash=667e724f
2026-09-23 21:32:22.053 | online                   | mc_layer_sync_received v3
2026-09-23 21:32:23.116 | online                   | flight_occupancy flights=1 connected=3 pkg=1735
2026-09-23 21:32:25.429 | online                   | stem_confirm host=CI03 chosen=CI03
