2026-08-16 21:37:27.421 | ========================================================================
2026-08-16 21:37:27.421 | startup                  | FBB 1.75.0 — session 2026-08-16 21:37:27
2026-08-16 21:37:27.421 | startup                  | Répertoire : C:\Falcon\Admin\Logiciels annexes\FBB\_internal
2026-08-16 21:37:27.421 | startup                  | Python 3.14.5
2026-08-16 21:37:27.421 | ========================================================================
2026-08-16 21:37:27.422 | system                   | OS : Windows 11 10.0.26200, AMD64, 32 CPU, RAM 32 GB
2026-08-16 21:37:27.430 | system                   | Machine : <masqué> / Intel64 Family 6 Model 183 Stepping 1, GenuineIntel
2026-08-16 21:37:27.430 | registry                 | BMS baseDir : C:\Falcon\Falcon BMS 4.38
2026-08-16 21:37:27.430 | registry                 | BMS theater : LKTO 4.38 - Mike  pilot : Obe1
2026-08-16 21:37:29.167 | parse_health             | TC09_FBB.cam: records 960/960, bytes 377987/377987, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-16 21:37:30.794 | ato_target               | index_built names=6959 memo=True
2026-08-16 21:37:30.795 | ato_departure            | resolved=2/2
2026-08-16 21:37:30.878 | telemetry                | ping OK v1.75.0 Windows 11 canal=prod → HTTP 200
2026-08-16 21:37:32.965 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0} sig=-
2026-08-16 21:37:32.998 | ato_departure            | resolved=2/2
2026-08-16 21:37:33.249 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=92ec86d4
2026-08-16 21:37:40.229 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0} sig=-
2026-08-16 21:37:40.449 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=92ec86d4
2026-08-16 21:37:40.452 | ato_departure            | resolved=2/2
2026-08-16 21:37:49.015 | parse_health             | TC09.cam: records 960/960, bytes 377951/377951, rejects=0, exc=0, constr_err=0, first_desync=None
2026-08-16 21:37:49.459 | ato_target               | index_built names=6959 memo=True
2026-08-16 21:37:49.460 | ato_departure            | resolved=2/2
2026-08-16 21:37:49.470 | ato_departure            | resolved=2/2
2026-08-16 21:37:49.537 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0} sig=-
2026-08-16 21:37:50.066 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=92ec86d4
2026-08-16 21:37:52.586 | roaster.data             | fetch
2026-08-16 21:37:52.590 | roaster.roster           | roster keys=['banshee3', 'jaguar6']
2026-08-16 21:37:52.605 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Add-On LKTO-\Campaign\RadioMap.dat entries=1530
2026-08-16 21:37:52.703 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Add-On LKTO-\Campaign\RadioMap.dat entries=1530
2026-08-16 21:37:52.704 | mission_support          | tanker: cam pkg=1273 vu=26054
2026-08-16 21:37:52.704 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Add-On LKTO-\Campaign\RadioMap.dat entries=1530
2026-08-16 21:37:52.705 | mission_support          | awacs: cam pkg=1273 vu=24579
2026-08-16 21:37:52.705 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Add-On LKTO-\Campaign\RadioMap.dat entries=1530
2026-08-16 21:37:52.705 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Add-On LKTO-\Campaign\RadioMap.dat entries=1530
2026-08-16 21:37:52.706 | package_comms            | tactical ch=6 primary=Banshee 3 uhf=228.975
2026-08-16 21:37:52.706 | roaster.data             | ok — 2 flights, axis=326.6°
2026-08-16 21:37:54.360 | online                   | start_server port=45380
2026-08-16 21:37:54.381 | ato_departure            | resolved=2/2
2026-08-16 21:37:57.620 | online                   | flight_occupancy flights=2 connected=1
2026-08-16 21:37:59.460 | campaign_mods            | {'fpln': 0, 'loadout': 0, 'laser': 0, 'bullseye': 0} sig=-
2026-08-16 21:37:59.696 | ato_departure            | resolved=2/2
2026-08-16 21:37:59.721 | dtc_render               | path=Obe1.ini n_stpt=24 n_lines=0 n_ppt=0 n_dpi=0 n_divert=0 n_sections=0 hash=92ec86d4
2026-08-16 21:38:02.281 | online                   | flight_occupancy flights=2 connected=1
2026-08-16 21:38:02.380 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Add-On LKTO-\Campaign\RadioMap.dat entries=1530
2026-08-16 21:38:02.381 | mission_support          | awacs: cam pkg=1273 vu=24579
2026-08-16 21:38:02.383 | radiomap_service         | radiomap path=C:\Falcon\Falcon BMS 4.38\Data\Add-On LKTO-\Campaign\RadioMap.dat entries=1530
2026-08-16 21:38:02.389 | package_comms            | tactical ch=6 primary=Banshee 3 uhf=228.975
