2026-07-26 08:53:36.833 | ========================================================================
2026-07-26 08:53:36.833 | startup                  | FBB 1.71.0 — session 2026-07-26 08:53:36
2026-07-26 08:53:36.833 | startup                  | Répertoire : C:\FALCON\Admin\Logiciels annexe\FBB\_internal
2026-07-26 08:53:36.833 | startup                  | Python 3.14.5
2026-07-26 08:53:36.833 | ========================================================================
2026-07-26 08:53:36.834 | system                   | OS : Windows 11 10.0.26200, AMD64, 8 CPU, RAM 16 GB
2026-07-26 08:53:36.856 | system                   | Machine : <masqué> / Intel64 Family 6 Model 140 Stepping 1, GenuineIntel
2026-07-26 08:53:36.857 | registry                 | BMS baseDir : C:\FALCON\Falcon BMS 4.38
2026-07-26 08:53:36.857 | registry                 | BMS theater : LKTO 4.38 - Mike  pilot : Myers
2026-07-26 08:53:41.038 | telemetry                | ping OK v1.71.0 Windows 11 canal=prod → HTTP 200
2026-07-26 08:53:47.557 | parse_health             | TC_test3xflights.cam: records 1036/1036, bytes 415150/415150, rejects=0, exc=0, constr_err=0, first_desync=None
2026-07-26 09:04:11.656 | loadout3d                | scene unit_ct=2645 veh_ct=2467 ac_model=1052 (F-16CM-50) slots=11 stores=11 seat=0
2026-07-26 09:04:11.656 | loadout3d                |   HP 0 wid=492 model=None slot=None : 20mm M61
2026-07-26 09:04:11.657 | loadout3d                |   HP 1 wid=159 model=2016 slot=[-15.5211611, -2.89403009, 0.210897997] : AIM-120C AMRAAM
2026-07-26 09:04:11.657 | loadout3d                |   HP 2 wid=159 model=2016 slot=[-13.25, -3.70681906, 0.164210007] : AIM-120C AMRAAM
2026-07-26 09:04:11.657 | loadout3d                |   HP 3 wid=159 model=2016 slot=[-10.0, -1.72720599, 0.127838001] : AIM-120C AMRAAM
2026-07-26 09:04:11.657 | loadout3d                |   HP 4 wid=93 model=1380 slot=[-6.0, 1.10453105, 0.0865229964] : Tank 370gal
2026-07-26 09:04:11.657 | loadout3d                |   HP 5 wid=189 model=1546 slot=[0.0, 1.08500099, -2.62065101] : AN/ALQ-184
2026-07-26 09:04:11.657 | loadout3d                |   HP 6 wid=93 model=1380 slot=[6.0, 1.10453105, 0.0865229964] : Tank 370gal
2026-07-26 09:04:11.657 | loadout3d                |   HP 7 wid=176 model=1369 slot=[10.0, -1.72720599, 0.127838001] : AIM-9X Sidewinder
2026-07-26 09:04:11.657 | loadout3d                |   HP 8 wid=159 model=2016 slot=[13.25, -3.70681906, 0.164210007] : AIM-120C AMRAAM
2026-07-26 09:04:11.657 | loadout3d                |   HP 9 wid=159 model=2016 slot=[15.5211611, -2.89403009, 0.210897997] : AIM-120C AMRAAM
2026-07-26 09:04:11.658 | loadout3d                |   HP11 wid=182 model=719 slot=[1.53898299, 10.133934, -2.44163299] : AN/AAQ-33 SNIPER
2026-07-26 09:04:11.658 | loadout3d                | crew_art vu=20047 seat=0 pilot=60031 patch=70001
2026-07-26 09:04:22.123 | loadout3d                | scene unit_ct=2639 veh_ct=173 ac_model=1982 (F-16CM-40) slots=11 stores=12 seat=0
2026-07-26 09:04:22.154 | loadout3d                |   HP 0 wid=492 model=None slot=None : 20mm M61
2026-07-26 09:04:22.170 | loadout3d                |   HP 1 wid=158 model=1690 slot=[-15.5211611, -2.89403009, 0.210897997] : AIM-120B AMRAAM
